央视频道,#genre#
重庆卫视,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000195
四川卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000464
东方卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000198
江苏卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000177
山东卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000324
广西卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.77:5000
宁夏卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000060
江苏卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000177
辽宁卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000326
重庆卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.72:5000
重庆卫视,http://123.129.70.178:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.129.70.178:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000447
广东卫视,http://123.129.70.178:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://101.66.195.52:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://101.66.195.52:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://101.66.195.52:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://101.66.195.52:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://101.66.195.52:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://101.66.195.52:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.129.70.178:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.69:5000
河南卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.78:5000
新疆卫视,http://1.195.131.24:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://101.74.28.209:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.79:5000
辽宁卫视,http://123.129.70.178:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.60:5000
湖南卫视,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.40:5000
黑龙江卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.58:5000
北京卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.59:5000
河北卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.73:5000
天津卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://101.74.28.209:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://1.195.131.24:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.2:5000
浙江卫视,http://113.57.93.165:9900/iptv/live/1000.json?key=txiptv/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://113.57.93.165:9900/iptv/live/1000.json?key=txiptv/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.62:5000
四川卫视,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.50:5000
江苏卫视,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.52:5000
宁夏卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.86:5000
江苏卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.85:5000
贵州卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.63:5000
江苏卫视,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.46:5000
江苏卫视,http://113.57.93.165:9900/iptv/live/1000.json?key=txiptv/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://101.74.28.209:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://221.13.235.55:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://113.201.61.98:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
其他频道,#genre#
梅州1,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@239.1.9.3:5000
梅州2,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.5:5000
电影2,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.45:5000
本地台,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.6:5000
现代教育,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.107:5000
经典电影,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.47:5000
深圳龙岗,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.87:5000
炫动卡通,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
CETV,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
风云剧场,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000127
广东珠江,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.10:5000
中国教育,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000342
湖北公共新闻,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444582
怀旧剧场,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北教育,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000519
世界地理,http://221.193.168.127:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.11:5000
河源公共,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.93:5000
优漫卡通,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://218.87.237.106:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
湖北综合,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000164
湖北公共,http://58.19.133.216:9901/iptv/live/1000.json?key=txiptvrtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444582
深圳电视剧,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.94:5000
南方一,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.15:5000
金鹰纪实,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.68:5000
河北农民,http://101.74.28.209:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://101.74.28.209:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
峨眉电影,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
四川文艺,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.11:5000
世界地理,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.98:5000
第一剧场,http://221.193.168.114:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://123.149.163.215:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
南充科教,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://218.77.81.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.99:5000
金鹰卡通,http://218.77.81.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
南方二,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.16:5000
五华台,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.2:5000
怀旧剧场,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.83:5000
南方四,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.17:5000
嘉佳卡通,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.43:5000
河南都市,http://182.114.215.146:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://101.66.198.212:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
风云足球,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.87:5000
南方五,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.18:5000
河南法制,http://1.195.131.24:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
国防军事,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.103:5000
五华影视,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.3:5000
岭南戏曲,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.5:5000
少儿动画,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.44:5000
电视指南,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.104:5000
GTU游戏竟技,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.95:5000
SGCS,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@239.1.9.8:5000
梅州,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.4:5000
广东经济科教,http://119.125.104.245:9901/iptv/live/1000.json?key=txiptvudp://@224.1.9.9:5000
岭南戏曲,http://163.177.122.243:9901/iptv/live/1000.json?key=txiptvudp://@224.1.5.105:5000
四川经济,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
四川文旅,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
四川乡村,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
四川七台,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
四川新闻,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
四川科教,http://111.9.163.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://218.77.81.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://218.77.81.186:9901/iptv/live/1000.json?key=txiptv/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
